"di_id","year","budget-type","l1","l2","l3","l4","l5","l6","value","value-ncu"
"HT",2017,"proj","financing","net-external-finance","other-external-finance",,,,,
"HT",2017,"proj","total-revenue-and-grants","grants","budget-support-grants",,,,160663015.254864,1.0717e+10
"HT",2017,"proj","total-revenue-and-grants","revenue",,,,,1134970193.04985,7.5708e+10
"HT",2017,"proj","financing","net-domestic-finance",,,,,260625783.354093,1.7385e+10
"HT",2017,"proj","total-revenue-and-grants","grants",,,,,555417005.895069,3.7049e+10
"HT",2017,"proj","total-expenditure","capital-expenditure","domestically-financed","treasury",,,551804074.414578,3.6808e+10
"HT",2017,"proj","total-revenue-and-grants","revenue","customs-duties",,,,335747773.597829,2.2396e+10
"HT",2017,"proj","total-expenditure","recurrent-expenditure","interest-payments","external",,,21347777.7104532,1.424e+09
"HT",2017,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies",,,,116528283.808534,7.773e+09
"HT",2017,"proj","total-revenue-and-grants",,,,,,1690387198.94492,1.12757e+11
"HT",2017,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies","energy-sector",,,67386419.1070835,4.495e+09
"HT",2017,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies","mitigating-measures",,,0,0
"HT",2017,"proj","total-expenditure","capital-expenditure","domestically-financed","other-domestically-financed",,,0,0
"HT",2017,"proj","financing",,,,,,433072052.317114,2.8888e+10
"HT",2017,"proj","financing","net-external-finance","amortization",,,,-89843561.6704675,-5.993e+09
"HT",2017,"proj","financing","net-domestic-finance","bank-financing","commercial-banks",,,50611023.5607373,3.376e+09
"HT",2017,"proj","total-expenditure","recurrent-expenditure","goods-and-services",,,,294806213.957908,1.9665e+10
"HT",2017,"proj","financing","net-external-finance","disbursements","project-loans",,,131144915.316745,8.748e+09
"HT",2017,"proj","total-revenue-and-grants","revenue","other-revenue",,,,56607590.3333365,3.776e+09
"HT",2017,"proj","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,524099935.92517,3.496e+10
"HT",2017,"proj","total-expenditure",,,,,,2059580823.71692,1.37384e+11
"HT",2017,"proj","financing","net-external-finance",,,,,172446268.963022,1.1503e+10
"HT",2017,"proj","financing","net-domestic-finance","bank-financing","central-bank",,,191635282.635339,1.2783e+10
"HT",2017,"proj","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,25125614.7771906,1.676e+09
"HT",2017,"proj","total-expenditure","capital-expenditure","domestically-financed",,,,551804074.414578,3.6808e+10
"HT",2017,"proj","financing","net-external-finance","change-in-arrears",,,,0,0
"HT",2017,"proj","total-expenditure","recurrent-expenditure",,,,,981892834.762325,6.5497e+10
"HT",2017,"proj","total-expenditure","capital-expenditure",,,,,1077687988.9546,7.1887e+10
"HT",2017,"proj","financing","net-external-finance","disbursements","petrocaribe",,,131144915.316745,8.748e+09
"HT",2018,"proj","financing","heavily-indebted-poor-countries-interim-relief",,,,,,
"HT",2018,"proj","financing","net-domestic-finance","bank-financing",,,,57621074.5866957,3.99e+09
"HT",2018,"proj","financing","net-external-finance","disbursements",,,,369251442.633389,2.5569e+10
"HT",2018,"proj","total-revenue-and-grants",,,,,,1702247850.81644,1.17873e+11
"HT",2018,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies","mitigating-measures",,,0,0
"HT",2018,"proj","total-revenue-and-grants","revenue","domestic-taxes",,,,804875431.332055,5.5734e+10
"HT",2018,"proj","total-revenue-and-grants","grants","other-grants",,,,,
"HT",2018,"proj","financing","net-domestic-finance","nonbank-financing",,,,25127987.413747,1.74e+09
"HT",2018,"proj","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,546013836.85423,3.7809e+10
"HT",2018,"proj","total-revenue-and-grants","grants","budget-support-grants",,,,22658512.7886029,1.569e+09
"HT",2018,"proj","total-expenditure","recurrent-expenditure","interest-payments",,,,51108015.7800291,3.539e+09
"HT",2018,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies",,,,89579830.9928004,6.203e+09
"HT",2018,"proj","total-expenditure","capital-expenditure","externally-financed",,,,679856473.262625,4.7077e+10
"HT",2018,"proj","financing","net-external-finance","disbursements","project-loans",,,230542063.83509,1.5964e+10
"HT",2018,"proj","total-revenue-and-grants","revenue",,,,,1230274928.6003,8.5191e+10
"HT",2018,"proj","financing","debt-rescheduling",,,,,,
"HT",2018,"proj","total-expenditure","capital-expenditure",,,,,1023416714.97127,7.0867e+10
"HT",2018,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies","energy-sector",,,42659813.1150625,2.954e+09
"HT",2018,"proj","total-expenditure","capital-expenditure","domestically-financed","treasury",,,343560241.708645,2.379e+10
"HT",2018,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies","other-transfers",,,46920017.877738,3.249e+09
"HT",2018,"proj","financing","net-domestic-finance","bank-financing","central-bank",,,22889574.7418328,1.585e+09
"HT",2018,"proj","financing","net-external-finance","amortization",,,,-102360445.280827,-7.088e+09
"HT",2018,"proj","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,30442412.3380337,2.108e+09
"HT",2018,"proj","total-revenue-and-grants","grants","project-grants",,,,449314409.427535,3.1113e+10
"HT",2018,"proj","financing","net-external-finance","disbursements","petrocaribe",,,138709378.798299,9.605e+09
"HT",2018,"proj","total-revenue-and-grants","grants",,,,,471972922.216138,3.2682e+10
"HT",2018,"proj","total-expenditure",,,,,,2001906321.41141,1.38623e+11
"HT",2018,"proj","financing","net-domestic-finance","bank-financing","commercial-banks",,,34731499.844863,2.405e+09
"HT",2018,"proj","financing","net-external-finance","disbursements","budget-support",,,,
"HT",2018,"proj","financing","net-domestic-finance",,,,,82749062.0004427,5.73e+09
"HT",2018,"proj","financing",,,,,,349640059.353005,2.4211e+10
"HT",2018,"proj","total-revenue-and-grants","revenue","customs-duties",,,,362593970.105954,2.5108e+10
"HT",2018,"proj","financing","net-external-finance","other-external-finance",,,,,
"HT",2018,"proj","total-expenditure","capital-expenditure","domestically-financed","other-domestically-financed",,,0,0
"HT",2018,"proj","total-revenue-and-grants","revenue","other-revenue",,,,62805527.1622907,4.349e+09
"HT",2018,"proj","financing","net-external-finance","change-in-arrears",,,,0,0
"HT",2018,"proj","total-expenditure","recurrent-expenditure","goods-and-services",,,,291787922.81308,2.0205e+10
"HT",2018,"proj","total-expenditure","recurrent-expenditure","interest-payments","external",,,20651162.0699185,1.43e+09
"HT",2018,"proj","financing","net-external-finance",,,,,266890997.352562,1.8481e+10
"HT",2018,"proj","total-expenditure","capital-expenditure","domestically-financed",,,,343560241.708645,2.379e+10
"HT",2018,"proj","total-expenditure","recurrent-expenditure",,,,,978489606.440139,6.7756e+10
"HT",2019,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies",,,,80103217.728035,5.431e+09
"HT",2019,"proj","financing","net-domestic-finance","bank-financing",,,,42595855.7905662,2.888e+09
"HT",2019,"proj","total-revenue-and-grants","revenue","other-revenue",,,,73613544.4081426,4.991e+09
"HT",2019,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies","mitigating-measures",,,0,0
"HT",2019,"proj","financing","net-external-finance","other-external-finance",,,,,
"HT",2019,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies","energy-sector",,,37699102.2855565,2.556e+09
"HT",2019,"proj","total-revenue-and-grants","grants",,,,,469026389.937675,3.18e+10
"HT",2019,"proj","financing","net-external-finance","amortization",,,,-116415889.804342,-7.893e+09
"HT",2019,"proj","total-revenue-and-grants","grants","project-grants",,,,469026389.937675,3.18e+10
"HT",2019,"proj","total-expenditure","capital-expenditure","domestically-financed","treasury",,,389660635.0869,2.6419e+10
"HT",2019,"proj","financing","net-external-finance","disbursements","petrocaribe",,,155840655.222688,1.0566e+10
"HT",2019,"proj","total-expenditure","recurrent-expenditure","interest-payments",,,,59852487.1184618,4.058e+09
"HT",2019,"proj","total-expenditure","capital-expenditure","externally-financed",,,,693716579.381402,4.7034e+10
"HT",2019,"proj","total-revenue-and-grants",,,,,,1871356298.82114,1.26878e+11
"HT",2019,"proj","total-revenue-and-grants","grants","budget-support-grants",,,,0,0
"HT",2019,"proj","financing","net-external-finance","disbursements","budget-support",,,,
"HT",2019,"proj","financing","debt-rescheduling",,,,,,
"HT",2019,"proj","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,603097141.023633,4.089e+10
"HT",2019,"proj","total-expenditure","recurrent-expenditure","interest-payments","external",,,23097337.3157987,1.566e+09
"HT",2019,"proj","financing","net-domestic-finance","bank-financing","central-bank",,,23377573.2091577,1.585e+09
"HT",2019,"proj","financing","net-external-finance","disbursements",,,,380545593.923961,2.5801e+10
"HT",2019,"proj","total-revenue-and-grants","revenue","customs-duties",,,,409926114.954019,2.7793e+10
"HT",2019,"proj","financing","net-external-finance","disbursements","project-loans",,,224690189.443728,1.5234e+10
"HT",2019,"proj","financing","net-external-finance",,,,,264114954.862074,1.7907e+10
"HT",2019,"proj","financing","heavily-indebted-poor-countries-interim-relief",,,,,,
"HT",2019,"proj","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,36755149.8026631,2.492e+09
"HT",2019,"proj","financing","net-domestic-finance","bank-financing","commercial-banks",,,19218282.5814085,1.303e+09
"HT",2019,"proj","financing","net-domestic-finance","nonbank-financing",,,,19011792.9757756,1.289e+09
"HT",2019,"proj","financing","net-domestic-finance",,,,,61607648.7663418,4.177e+09
"HT",2019,"proj","total-expenditure","capital-expenditure",,,,,1083377214.4683,7.3453e+10
"HT",2019,"proj","total-expenditure",,,,,,2146031722.08559,1.45501e+11
"HT",2019,"proj","financing","net-external-finance","change-in-arrears",,,,0,0
"HT",2019,"proj","total-expenditure","recurrent-expenditure","goods-and-services",,,,319601661.747153,2.1669e+10
"HT",2019,"proj","total-revenue-and-grants","revenue",,,,,1402329908.88347,9.5078e+10
"HT",2019,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies","other-transfers",,,42404115.4424785,2.875e+09
"HT",2019,"proj","financing",,,,,,325722603.628415,2.2084e+10
"HT",2019,"proj","total-revenue-and-grants","grants","other-grants",,,,,
"HT",2019,"proj","total-expenditure","capital-expenditure","domestically-financed","other-domestically-financed",,,0,0
"HT",2019,"proj","total-expenditure","capital-expenditure","domestically-financed",,,,389660635.0869,2.6419e+10
"HT",2019,"proj","total-expenditure","recurrent-expenditure",,,,,1062654507.61728,7.2048e+10
"HT",2019,"proj","total-revenue-and-grants","revenue","domestic-taxes",,,,918790249.521305,6.2294e+10
"HT",2020,"proj","total-revenue-and-grants",,,,,,1924041181.3563,1.36267e+11
"HT",2020,"proj","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,31769193.2606696,2.25e+09
"HT",2020,"proj","total-revenue-and-grants","grants","budget-support-grants",,,,0,0
"HT",2020,"proj","total-expenditure","capital-expenditure","domestically-financed","treasury",,,410881566.171327,2.91e+10
"HT",2020,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies",,,,82924654.2310723,5.873e+09
"HT",2020,"proj","financing","net-domestic-finance","bank-financing","central-bank",,,30484305.8887937,2.159e+09
"HT",2020,"proj","financing","debt-rescheduling",,,,,,
"HT",2020,"proj","total-revenue-and-grants","grants",,,,,451602612.110781,3.1984e+10
"HT",2020,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies","energy-sector",,,39026688.9655515,2.764e+09
"HT",2020,"proj","total-revenue-and-grants","revenue","customs-duties",,,,429279458.979617,3.0403e+10
"HT",2020,"proj","total-revenue-and-grants","grants","project-grants",,,,451602612.110781,3.1984e+10
"HT",2020,"proj","financing","net-external-finance","amortization",,,,-124351682.242986,-8.807e+09
"HT",2020,"proj","financing","net-domestic-finance","bank-financing",,,,49771736.1083824,3.525e+09
"HT",2020,"proj","financing","net-external-finance",,,,,248745723.410319,1.7617e+10
"HT",2020,"proj","total-expenditure","capital-expenditure","domestically-financed","other-domestically-financed",,,0,0
"HT",2020,"proj","total-expenditure","capital-expenditure",,,,,1072866835.87499,7.5984e+10
"HT",2020,"proj","total-expenditure",,,,,,2193994606.22329,1.55386e+11
"HT",2020,"proj","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,624412903.807375,4.4223e+10
"HT",2020,"proj","total-expenditure","capital-expenditure","externally-financed",,,,661985269.70366,4.6884e+10
"HT",2020,"proj","financing","net-external-finance","other-external-finance",,,,,
"HT",2020,"proj","financing","net-domestic-finance","nonbank-financing",,,,14642068.1828064,1.037e+09
"HT",2020,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies","other-transfers",,,43897965.2655208,3.109e+09
"HT",2020,"proj","total-revenue-and-grants","revenue","domestic-taxes",,,,962550077.232493,6.8171e+10
"HT",2020,"proj","total-expenditure","recurrent-expenditure","goods-and-services",,,,357099851.891376,2.5291e+10
"HT",2020,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies","mitigating-measures",,,0,0
"HT",2020,"proj","financing","net-domestic-finance","bank-financing","commercial-banks",,,19287430.2195888,1.366e+09
"HT",2020,"proj","total-revenue-and-grants","revenue","other-revenue",,,,80609033.0334057,5.709e+09
"HT",2020,"proj","financing","net-external-finance","disbursements","project-loans",,,210382657.592879,1.49e+10
"HT",2020,"proj","financing","net-external-finance","disbursements","budget-support",,,,
"HT",2020,"proj","financing","net-domestic-finance",,,,,64413804.2911888,4.562e+09
"HT",2020,"proj","financing","net-external-finance","disbursements",,,,373097405.653304,2.6424e+10
"HT",2020,"proj","financing","net-external-finance","change-in-arrears",,,,0,0
"HT",2020,"proj","total-expenditure","recurrent-expenditure","interest-payments","external",,,24907047.516365,1.764e+09
"HT",2020,"proj","total-expenditure","recurrent-expenditure","interest-payments",,,,56676240.7770346,4.014e+09
"HT",2020,"proj","financing","heavily-indebted-poor-countries-interim-relief",,,,,,
"HT",2020,"proj","total-expenditure","capital-expenditure","domestically-financed",,,,410881566.171327,2.91e+10
"HT",2020,"proj","total-revenue-and-grants","grants","other-grants",,,,,
"HT",2020,"proj","financing","net-external-finance","disbursements","petrocaribe",,,162728867.701874,1.1525e+10
"HT",2020,"proj","financing",,,,,,313173647.342957,2.218e+10
"HT",2020,"proj","total-expenditure","recurrent-expenditure",,,,,1121127770.34831,7.9402e+10
"HT",2020,"proj","total-revenue-and-grants","revenue",,,,,1472438569.24552,1.04283e+11
"HT",2021,"proj","financing","net-domestic-finance","bank-financing",,,,48144554.0355327,3.512e+09
"HT",2021,"proj","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,660767553.834485,4.8201e+10
"HT",2021,"proj","total-revenue-and-grants","grants","budget-support-grants",,,,0,0
"HT",2021,"proj","total-revenue-and-grants","grants",,,,,433643700.96982,3.1633e+10
"HT",2021,"proj","financing","net-external-finance",,,,,180034859.95121,1.3133e+10
"HT",2021,"proj","financing","net-external-finance","disbursements","budget-support",,,,
"HT",2021,"proj","total-expenditure",,,,,,2255199483.02548,1.6451e+11
"HT",2021,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies","mitigating-measures",,,0,0
"HT",2021,"proj","total-expenditure","capital-expenditure","externally-financed",,,,581531926.748671,4.2421e+10
"HT",2021,"proj","total-revenue-and-grants",,,,,,2026800731.66272,1.47849e+11
"HT",2021,"proj","financing","net-external-finance","disbursements",,,,315461981.055148,2.3012e+10
"HT",2021,"proj","financing","net-external-finance","amortization",,,,-135427121.103937,-9.879e+09
"HT",2021,"proj","total-revenue-and-grants","revenue","domestic-taxes",,,,1053148410.94128,7.6824e+10
"HT",2021,"proj","total-expenditure","recurrent-expenditure","goods-and-services",,,,371420429.111254,2.7094e+10
"HT",2021,"proj","financing","net-domestic-finance","bank-financing","commercial-banks",,,32256302.8603669,2.353e+09
"HT",2021,"proj","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,33586035.7024645,2.45e+09
"HT",2021,"proj","financing","debt-rescheduling",,,,,,
"HT",2021,"proj","total-expenditure","capital-expenditure",,,,,1075534531.88092,7.8457e+10
"HT",2021,"proj","total-expenditure","capital-expenditure","domestically-financed","treasury",,,494002605.132249,3.6036e+10
"HT",2021,"proj","financing","net-external-finance","other-external-finance",,,,,
"HT",2021,"proj","total-expenditure","recurrent-expenditure","interest-payments",,,,60386321.334431,4.405e+09
"HT",2021,"proj","financing","net-domestic-finance","nonbank-financing",,,,16135005.7231839,1.177e+09
"HT",2021,"proj","total-revenue-and-grants","revenue","customs-duties",,,,450752016.299075,3.2881e+10
"HT",2021,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies",,,,87076938.2783895,6.352e+09
"HT",2021,"proj","total-revenue-and-grants","grants","project-grants",,,,433643700.96982,3.1633e+10
"HT",2021,"proj","financing","heavily-indebted-poor-countries-interim-relief",,,,,,
"HT",2021,"proj","financing","net-external-finance","change-in-arrears",,,,0,0
"HT",2021,"proj","total-expenditure","capital-expenditure","domestically-financed",,,,494002605.132249,3.6036e+10
"HT",2021,"proj","total-expenditure","capital-expenditure","domestically-financed","other-domestically-financed",,,0,0
"HT",2021,"proj","financing","net-domestic-finance",,,,,64265851.1727157,4.688e+09
"HT",2021,"proj","total-revenue-and-grants","revenue","other-revenue",,,,89242894.8665484,6.51e+09
"HT",2021,"proj","total-revenue-and-grants","revenue",,,,,1593157030.6929,1.16216e+11
"HT",2021,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies","energy-sector",,,40974963.5570066,2.989e+09
"HT",2021,"proj","total-expenditure","recurrent-expenditure","interest-payments","external",,,26800285.6319665,1.955e+09
"HT",2021,"proj","total-revenue-and-grants","grants","other-grants",,,,,
"HT",2021,"proj","financing","net-external-finance","disbursements","project-loans",,,147888225.778852,1.0788e+10
"HT",2021,"proj","total-expenditure","recurrent-expenditure","transfers-and-subsidies","other-transfers",,,46101974.7213828,3.363e+09
"HT",2021,"proj","financing","net-external-finance","disbursements","petrocaribe",,,167587463.862297,1.2225e+10
"HT",2021,"proj","total-expenditure","recurrent-expenditure",,,,,1179664951.14456,8.6053e+10
"HT",2021,"proj","financing",,,,,,244300711.123926,1.7821e+10
"HT",2021,"proj","financing","net-domestic-finance","bank-financing","central-bank",,,15888251.1751658,1.159e+09
"KE",2000,"actual","total-revenue-and-grants",,,,,,,
"KE",2000,"actual","financing","net-external-finance","change-in--arrears",,,,,
"KE",2000,"actual","total-expenditure","recurrent-expenditure","other-recurrent","ministerial-recurrent-aia",,,,
"KE",2000,"actual","total-revenue-and-grants","revenue","tax-revenue","valueadded-tax",,,,
"KE",2000,"actual","financing","net-external-finance","rescheduling--debt-swap",,,,,
"KE",2000,"actual","financing","net-domestic-finance","privatization-proceeds",,,,,
"KE",2000,"actual","total-revenue-and-grants","grants","project-grants",,,,,
"KE",2000,"actual","total-expenditure",,,,,,,
"KE",2000,"actual","total-expenditure","development-expenditure","pending-bills",,,,,
"KE",2000,"actual","total-expenditure","other-expenditures",,,,,,
"KE",2000,"actual","total-expenditure","other-expenditures","constitutional-reform",,,,,
"KE",2000,"actual","total-revenue-and-grants","grants",,,,,,
"KE",2000,"actual","total-expenditure","recurrent-expenditure",,,,,,
"KE",2000,"actual","total-revenue-and-grants","grants","program-grants",,,,,
"KE",2000,"actual","financing","net-external-finance",,,,,,
"KE",2000,"actual","financing","net-external-finance","disbursement","project-loans",,,,
"KE",2000,"actual","financing","net-external-finance","disbursement","commercial-borrowing",,,,
"KE",2000,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"KE",2000,"actual","total-expenditure","development-expenditure","externally-financed","standard-gauge-railway-phase-1-project",,,,
"KE",2000,"actual","total-expenditure","development-expenditure","domestically-financed",,,,,
"KE",2000,"actual","financing","net-external-finance","exeptional-finanancing",,,,,
"KE",2000,"actual","financing","net-external-finance","disbursement",,,,,
"KE",2000,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"KE",2000,"actual","financing","net-external-finance","disbursement","program-loans",,,,
"KE",2000,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,,
"KE",2000,"actual","financing","net-external-finance","repayments-due",,,,,
"KE",2000,"actual","financing","net-external-finance","disbursement","other-loans-incl-standard-gauge-railway-loan-from-china",,,,
"KE",2000,"actual","total-expenditure","development-expenditure","externally-financed",,,,,
"KE",2000,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,,
"KE",2000,"actual","total-revenue-and-grants","revenue","tax-revenue","import-duty",,,,
"KE",2000,"actual","total-expenditure","net-lending",,,,,,
"KE",2000,"actual","total-expenditure","other-expenditures","drought-expenditures",,,,,
"KE",2000,"actual","total-revenue-and-grants","revenue","nontax-revenue","ministerial-and-departmental-fees-aia",,,,
"KE",2000,"actual","total-expenditure","recurrent-expenditure","defense-and-national-security-intelligence-service",,,,,
"KE",2000,"actual","total-revenue-and-grants","revenue",,,,,,
"KE",2000,"actual","financing","net-domestic-finance",,,,,,
"KE",2000,"actual","total-revenue-and-grants","revenue","nontax-revenue","investment-income",,,,
"KE",2000,"actual","total-revenue-and-grants","revenue","nontax-revenue","local-authority-transfer-fund",,,,
"KE",2000,"actual","total-expenditure","recurrent-expenditure","other-recurrent","other",,,,
"KE",2000,"actual","total-expenditure","recurrent-expenditure","other-recurrent","education-free-primary-and-secondary",,,,
"KE",2000,"actual","total-expenditure","recurrent-expenditure","transfer-payments",,,,,
"KE",2000,"actual","total-expenditure","development-expenditure","externally-financed","other",,,,
"KE",2000,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"KE",2000,"actual","financing",,,,,,,
"KE",2000,"actual","total-revenue-and-grants","grants","fooddebt-relief-grants",,,,,
"KE",2000,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
"KE",2000,"actual","total-revenue-and-grants","revenue","tax-revenue","excises",,,,
"KE",2000,"actual","total-expenditure","recurrent-expenditure","other-recurrent","social-spending",,,,
"KE",2000,"actual","financing","net-external-finance","other-external-finance",,,,,
"KE",2000,"actual","financing","net-domestic-finance","other-domestic-finance",,,,,
"KE",2000,"actual","total-expenditure","development-expenditure",,,,,,
"KE",2000,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,,
"KE",2000,"actual","total-expenditure","recurrent-expenditure","other-recurrent",,,,,
"KE",2000,"actual","total-expenditure","recurrent-expenditure","civil-service-reform",,,,,
"KE",2000,"actual","total-revenue-and-grants","grants","other-grants",,,,,
"KE",2000,"actual","total-revenue-and-grants","revenue","tax-revenue","income-taxes",,,,
"KE",2000,"actual","total-expenditure","recurrent-expenditure","pensions-and-other-consolidated-fund-services",,,,,
"KE",2000,"actual","financing","net-external-finance","disbursement","standard-gauge-railway-phase-1-loan-from-china",,,,
"KE",2001,"actual","total-revenue-and-grants","grants","program-grants",,,,,
"KE",2001,"actual","total-expenditure","recurrent-expenditure",,,,,,
"KE",2001,"actual","financing","net-external-finance","change-in--arrears",,,,,
"KE",2001,"actual","total-expenditure","recurrent-expenditure","interest-payments","external",,,,
"KE",2001,"actual","total-expenditure","development-expenditure","domestically-financed",,,,,
"KE",2001,"actual","total-revenue-and-grants","revenue","nontax-revenue","ministerial-and-departmental-fees-aia",,,,
"KE",2001,"actual","financing","net-domestic-finance","privatization-proceeds",,,,,
"KE",2001,"actual","financing","net-domestic-finance","other-domestic-finance",,,,,
"KE",2001,"actual","total-expenditure","development-expenditure","externally-financed","standard-gauge-railway-phase-1-project",,,,
"KE",2001,"actual","total-revenue-and-grants",,,,,,,
"KE",2001,"actual","financing","net-external-finance","repayments-due",,,,,
"KE",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","valueadded-tax",,,,
"KE",2001,"actual","financing","net-external-finance","disbursement","other-loans-incl-standard-gauge-railway-loan-from-china",,,,
"KE",2001,"actual","financing","net-external-finance","disbursement","commercial-borrowing",,,,
"KE",2001,"actual","total-revenue-and-grants","revenue","nontax-revenue","other-nontax",,,,
"KE",2001,"actual","total-expenditure","recurrent-expenditure","defense-and-national-security-intelligence-service",,,,,
"KE",2001,"actual","financing","net-external-finance","rescheduling--debt-swap",,,,,
"KE",2001,"actual","total-expenditure","recurrent-expenditure","transfer-payments",,,,,
"KE",2001,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"KE",2001,"actual","total-revenue-and-grants","revenue","nontax-revenue","local-authority-transfer-fund",,,,
"KE",2001,"actual","total-expenditure","other-expenditures",,,,,,
"KE",2001,"actual","total-expenditure","other-expenditures","constitutional-reform",,,,,
"KE",2001,"actual","total-revenue-and-grants","grants",,,,,,
"KE",2001,"actual","total-expenditure","development-expenditure","externally-financed",,,,,
"KE",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","import-duty",,,,
"KE",2001,"actual","total-expenditure","recurrent-expenditure","interest-payments",,,,,
"KE",2001,"actual","total-expenditure","recurrent-expenditure","other-recurrent","ministerial-recurrent-aia",,,,
"KE",2001,"actual","total-revenue-and-grants","grants","fooddebt-relief-grants",,,,,
"KE",2001,"actual","total-expenditure","other-expenditures","drought-expenditures",,,,,
"KE",2001,"actual","total-revenue-and-grants","grants","project-grants",,,,,
"KE",2001,"actual","total-revenue-and-grants","revenue",,,,,,
"KE",2001,"actual","financing",,,,,,,
"KE",2001,"actual","total-revenue-and-grants","revenue","nontax-revenue","investment-income",,,,
"KE",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","excises",,,,
"KE",2001,"actual","total-expenditure","recurrent-expenditure","other-recurrent","other",,,,
"KE",2001,"actual","financing","net-external-finance","disbursement","program-loans",,,,
"KE",2001,"actual","total-expenditure","recurrent-expenditure","civil-service-reform",,,,,
"KE",2001,"actual","total-expenditure","development-expenditure",,,,,,
"KE",2001,"actual","total-revenue-and-grants","revenue","nontax-revenue",,,,,
"KE",2001,"actual","financing","net-external-finance","disbursement","project-loans",,,,
"KE",2001,"actual","total-expenditure","recurrent-expenditure","other-recurrent","social-spending",,,,
"KE",2001,"actual","total-expenditure","net-lending",,,,,,
"KE",2001,"actual","total-expenditure","development-expenditure","pending-bills",,,,,
"KE",2001,"actual","financing","net-external-finance","exeptional-finanancing",,,,,
"KE",2001,"actual","total-expenditure","recurrent-expenditure","other-recurrent","education-free-primary-and-secondary",,,,
"KE",2001,"actual","financing","net-external-finance","disbursement",,,,,
"KE",2001,"actual","financing","net-external-finance","disbursement","standard-gauge-railway-phase-1-loan-from-china",,,,
"KE",2001,"actual","total-expenditure","recurrent-expenditure","wages-and-salaries",,,,,
"KE",2001,"actual","financing","net-domestic-finance",,,,,,
"KE",2001,"actual","total-expenditure",,,,,,,
"KE",2001,"actual","total-expenditure","development-expenditure","externally-financed","other",,,,
"KE",2001,"actual","total-revenue-and-grants","revenue","tax-revenue",,,,,
"KE",2001,"actual","total-revenue-and-grants","grants","other-grants",,,,,
"KE",2001,"actual","financing","net-external-finance",,,,,,
"KE",2001,"actual","total-revenue-and-grants","revenue","tax-revenue","income-taxes",,,,
"KE",2001,"actual","total-expenditure","recurrent-expenditure","other-recurrent",,,,,
"KE",2001,"actual","total-expenditure","recurrent-expenditure","pensions-and-other-consolidated-fund-services",,,,,
"KE",2001,"actual","financing","net-external-finance","other-external-finance",,,,,
"KE",2002,"actual","total-expenditure","recurrent-expenditure","defense-and-national-security-intelligence-service",,,,,
"KE",2002,"actual","total-revenue-and-grants","grants","program-grants",,,,,
"KE",2002,"actual","total-expenditure","development-expenditure","externally-financed",,,,,
"KE",2002,"actual","total-expenditure","development-expenditure","externally-financed","standard-gauge-railway-phase-1-project",,,,
"KE",2002,"actual","total-expenditure","development-expenditure","domestically-financed",,,,,
"KE",2002,"actual","total-revenue-and-grants","revenue","tax-revenue","valueadded-tax",,,,
"KE",2002,"actual","total-expenditure","other-expenditures","drought-expenditures",,,,,
"KE",2002,"actual","financing","net-external-finance","repayments-due",,,,,
"KE",2002,"actual","total-expenditure","recurrent-expenditure","interest-payments","domestic",,,,
"KE",2002,"actual","financing","net-external-finance","change-in--arrears",,,,,
