"di_id","year","gdp.current.ncu"
"PH","2005",4.481279e+12
"PH","2006",4.716231e+12
"PH","2007",5.028288e+12
"PH","2008",5.237101e+12
"PH","2009",5.29724e+12
"PH","2010",5.701539e+12
"PH","2011",5.910201e+12
"PH","2012",6.305229e+12
"PH","2013",6.750631e+12
"PH","2014",7.165478e+12
"PH","2015",7.600175e+12
"PH","2016",8.126403e+12
"PH","2017",8.668287e+12
"PH","2018",9.246708e+12
"PH","2019",9.873635e+12
"PH","2020",1.0551235e+13
"PH","2021",1.1284492e+13
"PH","2022",1.2071951e+13
"PH","2023",1.2913919e+13
"SG","1981",4.8486e+10
"SG","1982",5.1963e+10
"SG","1983",5.6401e+10
"SG","1984",6.1365e+10
"SG","1985",6.0943e+10
"SG","1986",6.1752e+10
"SG","1987",6.8395e+10
"SG","1988",7.5997e+10
"SG","1989",8.3736e+10
"SG","1990",9.2146e+10
"SG","1991",9.8308e+10
"SG","1992",1.05276e+11
"SG","1993",1.17422e+11
"SG","1994",1.30251e+11
"SG","1995",1.39405e+11
"SG","1996",1.49905e+11
"SG","1997",1.62334e+11
"SG","1998",1.58722e+11
"SG","1999",1.68396e+11
"SG","2000",1.83379e+11
"SG","2001",1.81633e+11
"SG","2002",1.89283e+11
"SG","2003",1.97678e+11
"SG","2004",2.16554e+11
"SG","2005",2.32773e+11
"SG","2006",2.53397e+11
"SG","2007",2.76485e+11
"SG","2008",2.81427e+11
"SG","2009",2.79729e+11
"SG","2010",3.22361e+11
"SG","2011",3.42833e+11
"SG","2012",3.56832e+11
"SG","2013",3.7507e+11
"SG","2014",3.89637e+11
"SG","2015",3.98369e+11
"SG","2016",4.07918e+11
"SG","2017",4.22679e+11
"SG","2018",4.35116e+11
"SG","2019",4.46854e+11
"SG","2020",4.58641e+11
"SG","2021",4.70635e+11
"SG","2022",4.82979e+11
"SG","2023",4.95667e+11
"TH","1981",1.671192e+12
"TH","1982",1.760649e+12
"TH","1983",1.858914e+12
"TH","1984",1.965987e+12
"TH","1985",2.057266e+12
"TH","1986",2.171111e+12
"TH","1987",2.377778e+12
"TH","1988",2.69374e+12
"TH","1989",3.022204e+12
"TH","1990",3.37347e+12
"TH","1991",3.656936e+12
"TH","1992",3.994462e+12
"TH","1993",4.340992e+12
"TH","1994",4.688137e+12
"TH","1995",5.068826e+12
"TH","1996",5.355335e+12
"TH","1997",5.207871e+12
"TH","1998",4.810316e+12
"TH","1999",5.030258e+12
"TH","2000",5.25439e+12
"TH","2001",5.435364e+12
"TH","2002",5.769578e+12
"TH","2003",6.184372e+12
"TH","2004",6.573325e+12
"TH","2005",6.848605e+12
"TH","2006",7.188838e+12
"TH","2007",7.579558e+12
"TH","2008",7.710356e+12
"TH","2009",7.657098e+12
"TH","2010",8.232421e+12
"TH","2011",8.30157e+12
"TH","2012",8.902835e+12
"TH","2013",9.142088e+12
"TH","2014",9.232084e+12
"TH","2015",9.510909e+12
"TH","2016",9.823122e+12
"TH","2017",1.0206516e+13
"TH","2018",1.0601305e+13
"TH","2019",1.1001997e+13
"TH","2020",1.1403448e+13
"TH","2021",1.1818635e+13
"TH","2022",1.2238083e+13
"TH","2023",1.2669559e+13
"VN","1981",3.21540896e+14
"VN","1982",3.47747377e+14
"VN","1983",3.7241326e+14
"VN","1984",4.03685785e+14
"VN","1985",4.26370898e+14
"VN","1986",4.40684609e+14
"VN","1987",4.51917123e+14
"VN","1988",4.7496497e+14
"VN","1989",5.12012702e+14
"VN","1990",5.3785645e+14
"VN","1991",5.69100445e+14
"VN","1992",6.1861154e+14
"VN","1993",6.68583184e+14
"VN","1994",7.27643546e+14
"VN","1995",7.9706423e+14
"VN","1996",8.71510202e+14
"VN","1997",9.42552998e+14
"VN","1998",9.96889672e+14
"VN","1999",1.044477056e+15
"VN","2000",1.115369054e+15
"VN","2001",1.192272647e+15
"VN","2002",1.276689256e+15
"VN","2003",1.370413265e+15
"VN","2004",1.477160846e+15
"VN","2005",1.588645953e+15
"VN","2006",1.699501269e+15
"VN","2007",1.820667101e+15
"VN","2008",1.923749392e+15
"VN","2009",2.027590911e+15
"VN","2010",2.157828497e+15
"VN","2011",2.292483366e+15
"VN","2012",2.412778384e+15
"VN","2013",2.543596183e+15
"VN","2014",2.695795691e+15
"VN","2015",2.875856192e+15
"VN","2016",3.054470219e+15
"VN","2017",3.262547629e+15
"VN","2018",3.477875772e+15
"VN","2019",3.703937697e+15
"VN","2020",3.944693648e+15
"VN","2021",4.201098735e+15
"VN","2022",4.474170153e+15
"VN","2023",4.764991212e+15
"DJ","1981",
"DJ","1982",
"DJ","1983",
"DJ","1984",
"DJ","1985",
"DJ","1986",
"DJ","1987",
"DJ","1988",
"DJ","1989",
"DJ","1990",
"DJ","1991",7.6806e+10
"DJ","1992",7.7237e+10
"DJ","1993",7.2023e+10
"DJ","1994",7.1043e+10
"DJ","1995",6.8571e+10
"DJ","1996",6.6011e+10
"DJ","1997",6.5209e+10
"DJ","1998",6.5283e+10
"DJ","1999",6.7189e+10
"DJ","2000",6.7668e+10
"DJ","2001",6.8881e+10
"DJ","2002",7.1109e+10
"DJ","2003",7.3375e+10
"DJ","2004",7.5414e+10
"DJ","2005",7.776e+10
"DJ","2006",8.1512e+10
"DJ","2007",8.5601e+10
"DJ","2008",9.0571e+10
"DJ","2009",9.2035e+10
"DJ","2010",9.5852e+10
"DJ","2011",1.02842e+11
"DJ","2012",1.07822e+11
"DJ","2013",1.13213e+11
"DJ","2014",1.20006e+11
"DJ","2015",1.27807e+11
"DJ","2016",1.36114e+11
"DJ","2017",1.45234e+11
"DJ","2018",1.54964e+11
"DJ","2019",1.65347e+11
"DJ","2020",1.75268e+11
"DJ","2021",1.85784e+11
"DJ","2022",1.96931e+11
"DJ","2023",2.08747e+11
"DZ","1981",2.674259e+12
"DZ","1982",2.845412e+12
"DZ","1983",2.999064e+12
"DZ","1984",3.167012e+12
"DZ","1985",3.344364e+12
"DZ","1986",3.337676e+12
"DZ","1987",3.314312e+12
"DZ","1988",3.25134e+12
"DZ","1989",3.407404e+12
"DZ","1990",3.434663e+12
"DZ","1991",3.393448e+12
"DZ","1992",3.447743e+12
"DZ","1993",3.375254e+12
"DZ","1994",3.344877e+12
"DZ","1995",3.473578e+12
"DZ","1996",3.605574e+12
"DZ","1997",3.645235e+12
"DZ","1998",3.831051e+12
"DZ","1999",3.953645e+12
"DZ","2000",4.103883e+12
"DZ","2001",4.227e+12
"DZ","2002",4.463712e+12
"DZ","2003",4.785099e+12
"DZ","2004",4.990859e+12
"DZ","2005",5.285319e+12
"DZ","2006",5.37435e+12
"DZ","2007",5.55562e+12
"DZ","2008",5.68674e+12
"DZ","2009",5.779561e+12
"DZ","2010",5.988556e+12
"DZ","2011",6.157618e+12
"DZ","2012",6.366419e+12
"DZ","2013",6.544679e+12
"DZ","2014",6.793376e+12
"DZ","2015",7.044731e+12
"DZ","2016",7.277208e+12
"DZ","2017",7.421727e+12
"DZ","2018",7.647335e+12
"DZ","2019",7.855933e+12
"DZ","2020",8.000505e+12
"DZ","2021",8.088581e+12
"DZ","2022",8.142369e+12
"DZ","2023",8.180375e+12
"AO","1981",3.23488e+11
"AO","1982",3.23488e+11
"AO","1983",3.37075e+11
"AO","1984",3.57299e+11
"AO","1985",3.69805e+11
"AO","1986",3.80529e+11
"AO","1987",3.96065e+11
"AO","1988",4.20339e+11
"AO","1989",4.20514e+11
"AO","1990",4.06006e+11
"AO","1991",4.10031e+11
"AO","1992",3.86092e+11
"AO","1993",2.93494e+11
"AO","1994",2.97425e+11
"AO","1995",3.42039e+11
"AO","1996",3.88366e+11
"AO","1997",4.16617e+11
"AO","1998",4.36161e+11
"AO","1999",4.45676e+11
"AO","2000",4.59289e+11
"AO","2001",4.78607e+11
"AO","2002",5.44012e+11
"AO","2003",5.68787e+11
"AO","2004",6.27021e+11
"AO","2005",7.58112e+11
"AO","2006",9.02071e+11
"AO","2007",1.111257e+12
"AO","2008",1.264801e+12
"AO","2009",1.295319e+12
"AO","2010",1.340045e+12
"AO","2011",1.391949e+12
"AO","2012",1.464019e+12
"AO","2013",1.564198e+12
"AO","2014",1.637777e+12
"AO","2015",1.686906e+12
"AO","2016",1.673183e+12
"AO","2017",1.685259e+12
"AO","2018",1.721696e+12
"AO","2019",1.763228e+12
"AO","2020",1.82742e+12
"AO","2021",1.904803e+12
"AO","2022",1.99526e+12
"AO","2023",2.092333e+12
"BW","1981",1.1721e+10
"BW","1982",1.3581e+10
"BW","1983",1.5047e+10
"BW","1984",1.6028e+10
"BW","1985",1.7261e+10
"BW","1986",1.8748e+10
"BW","1987",2.154e+10
"BW","1988",2.6584e+10
"BW","1989",2.7825e+10
"BW","1990",3.027e+10
"BW","1991",3.2158e+10
"BW","1992",3.2091e+10
"BW","1993",3.3383e+10
"BW","1994",3.312e+10
"BW","1995",3.5449e+10
"BW","1996",3.7516e+10
"BW","1997",4.0527e+10
"BW","1998",4.0819e+10
"BW","1999",4.4766e+10
"BW","2000",4.5655e+10
"BW","2001",4.577e+10
"BW","2002",4.8548e+10
"BW","2003",5.0793e+10
"BW","2004",5.2168e+10
"BW","2005",5.4545e+10
"BW","2006",5.9107e+10
"BW","2007",6.4001e+10
"BW","2008",6.7996e+10
"BW","2009",6.2793e+10
"BW","2010",6.817e+10
"BW","2011",7.2293e+10
"BW","2012",7.5515e+10
"BW","2013",8.4081e+10
"BW","2014",8.7569e+10
"BW","2015",8.6083e+10
"BW","2016",8.9797e+10
"BW","2017",9.1742e+10
"BW","2018",9.5935e+10
"BW","2019",1.00273e+11
"BW","2020",1.0466e+11
"BW","2021",1.09037e+11
"BW","2022",1.13526e+11
"BW","2023",1.1827e+11
"BI","1981",8.58749e+11
"BI","1982",8.49697e+11
"BI","1983",8.81267e+11
"BI","1984",8.82635e+11
"BI","1985",9.86646e+11
"BI","1986",1.018711e+12
"BI","1987",1.074766e+12
"BI","1988",1.128842e+12
"BI","1989",1.144074e+12
"BI","1990",1.183639e+12
"BI","1991",1.252065e+12
"BI","1992",1.264679e+12
"BI","1993",1.185809e+12
"BI","1994",1.140403e+12
"BI","1995",1.050092e+12
"BI","1996",9.6607e+11
"BI","1997",9.70063e+11
"BI","1998",1.016161e+12
"BI","1999",1.027989e+12
"BI","2000",1.046301e+12
"BI","2001",1.063721e+12
"BI","2002",1.088751e+12
"BI","2003",1.115637e+12
"BI","2004",1.157654e+12
"BI","2005",1.208244e+12
"BI","2006",1.273656e+12
"BI","2007",1.317622e+12
"BI","2008",1.381681e+12
"BI","2009",1.434361e+12
"BI","2010",1.50786e+12
"BI","2011",1.568666e+12
"BI","2012",1.63842e+12
"BI","2013",1.735816e+12
"BI","2014",1.813828e+12
"BI","2015",1.742069e+12
"BI","2016",1.723917e+12
"BI","2017",1.723943e+12
"BI","2018",1.726509e+12
"BI","2019",1.733742e+12
"BI","2020",1.742411e+12
"BI","2021",1.751123e+12
"BI","2022",1.759878e+12
"BI","2023",1.768678e+12
"CM","1981",5.670798e+12
"CM","1982",6.099702e+12
"CM","1983",6.51718e+12
"CM","1984",7.003861e+12
"CM","1985",7.571683e+12
"CM","1986",8.085883e+12
"CM","1987",7.911818e+12
"CM","1988",7.289575e+12
"CM","1989",7.160571e+12
"CM","1990",6.7194e+12
"CM","1991",6.466479e+12
"CM","1992",6.269241e+12
"CM","1993",6.071252e+12
"CM","1994",5.919775e+12
"CM","1995",6.115389e+12
"CM","1996",6.415773e+12
"CM","1997",6.756718e+12
"CM","1998",7.087483e+12
"CM","1999",7.375397e+12
"CM","2000",7.637472e+12
"CM","2001",7.971083e+12
"CM","2002",8.308834e+12
"CM","2003",8.688315e+12
"CM","2004",9.277466e+12
"CM","2005",9.464932e+12
"CM","2006",9.792198e+12
"CM","2007",1.0272231e+13
"CM","2008",1.0630609e+13
"CM","2009",1.086434e+13
"CM","2010",1.1236173e+13
"CM","2011",1.1700146e+13
"CM","2012",1.2231715e+13
"CM","2013",1.2892749e+13
"CM","2014",1.3651366e+13
"CM","2015",1.4422868e+13
"CM","2016",1.5064751e+13
"CM","2017",1.55437e+13
"CM","2018",1.6169607e+13
"CM","2019",1.6894483e+13
"CM","2020",1.7734263e+13
"CM","2021",1.8642785e+13
"CM","2022",1.9632202e+13
"CM","2023",2.0710419e+13
"CV","1981",2.593e+10
"CV","1982",2.6662e+10
"CV","1983",2.9201e+10
"CV","1984",3.0305e+10
"CV","1985",3.2924e+10
"CV","1986",3.387e+10
"CV","1987",3.5329e+10
"CV","1988",3.7448e+10
"CV","1989",3.9582e+10
"CV","1990",3.9856e+10
"CV","1991",4.0415e+10
"CV","1992",4.1646e+10
"CV","1993",4.469e+10
"CV","1994",4.7787e+10
"CV","1995",5.1367e+10
"CV","1996",5.4805e+10
"CV","1997",5.8992e+10
"CV","1998",6.3955e+10
"CV","1999",7.154e+10
"CV","2000",7.6739e+10
"CV","2001",8.1449e+10
"CV","2002",8.5752e+10
"CV","2003",9.2185e+10
"CV","2004",9.6727e+10
"CV","2005",1.02347e+11
"CV","2006",1.11679e+11
"CV","2007",1.21974e+11
"CV","2008",1.30086e+11
"CV","2009",1.28433e+11
"CV","2010",1.30317e+11
"CV","2011",1.35489e+11
"CV","2012",1.36955e+11
"CV","2013",1.38054e+11
"CV","2014",1.38898e+11
"CV","2015",1.40297e+11
"CV","2016",1.45652e+11
"CV","2017",1.51415e+11
"CV","2018",1.57902e+11
"CV","2019",1.64186e+11
"CV","2020",1.70727e+11
"CV","2021",1.77534e+11
"CV","2022",1.84611e+11
"CV","2023",1.91996e+11
"CF","1981",5.13801e+11
"CF","1982",4.95449e+11
"CF","1983",4.65588e+11
"CF","1984",5.11737e+11
"CF","1985",5.3084e+11
"CF","1986",5.69022e+11
"CF","1987",5.69022e+11
"CF","1988",5.78796e+11
"CF","1989",6.09864e+11
"CF","1990",5.96934e+11
"CF","1991",6.01082e+11
"CF","1992",5.91071e+11
"CF","1993",5.9148e+11
"CF","1994",6.52859e+11
"CF","1995",6.80655e+11
"CF","1996",6.27662e+11
"CF","1997",6.75956e+11
"CF","1998",7.01262e+11
"CF","1999",7.2736e+11
"CF","2000",7.15214e+11
"CF","2001",7.18048e+11
"CF","2002",7.19974e+11
"CF","2003",6.70773e+11
"CF","2004",6.88427e+11
"CF","2005",7.05415e+11
"CF","2006",7.39072e+11
"CF","2007",7.73125e+11
"CF","2008",7.89006e+11
"CF","2009",8.02492e+11
"CF","2010",8.26941e+11
"CF","2011",8.54236e+11
"CF","2012",8.89369e+11
"CF","2013",5.62971e+11
"CF","2014",5.68826e+11
"CF","2015",5.96129e+11
"CF","2016",6.23141e+11
"CF","2017",6.48233e+11
"CF","2018",6.73923e+11
"CF","2019",7.01049e+11
"CF","2020",7.28871e+11
"CF","2021",7.57873e+11
"CF","2022",7.88136e+11
"CF","2023",8.19605e+11
"TD","1981",7.72487e+11
"TD","1982",8.14019e+11
"TD","1983",9.41486e+11
"TD","1984",9.90973e+11
"TD","1985",1.069226e+12
"TD","1986",1.13302e+12
"TD","1987",1.174339e+12
"TD","1988",1.262937e+12
"TD","1989",1.28759e+12
"TD","1990",1.328819e+12
"TD","1991",1.467047e+12
"TD","1992",1.502139e+12
"TD","1993",1.470984e+12
"TD","1994",1.5518e+12
"TD","1995",1.539774e+12
"TD","1996",1.572345e+12
"TD","1997",1.661236e+12
"TD","1998",1.776718e+12
"TD","1999",1.764586e+12
"TD","2000",1.749063e+12
"TD","2001",1.952972e+12
"TD","2002",2.118802e+12
"TD","2003",2.430726e+12
"TD","2004",3.248163e+12
"TD","2005",3.518122e+12
"TD","2006",3.540926e+12
"TD","2007",3.65677e+12
"TD","2008",3.768782e+12
"TD","2009",3.924757e+12
"TD","2010",4.458428e+12
"TD","2011",4.463763e+12
"TD","2012",4.856896e+12
"TD","2013",5.13633e+12
"TD","2014",5.490376e+12
"TD","2015",5.587529e+12
"TD","2016",5.22819e+12
"TD","2017",5.063888e+12
"TD","2018",5.241817e+12
"TD","2019",5.389661e+12
"TD","2020",5.756185e+12
"TD","2021",6.034869e+12
"TD","2022",6.311317e+12
"TD","2023",6.578843e+12
"KM","1981",7.8253e+10
"KM","1982",8.1429e+10
"KM","1983",8.3947e+10
"KM","1984",8.7445e+10
"KM","1985",8.9194e+10
"KM","1986",9.0978e+10
"KM","1987",9.2468e+10
"KM","1988",9.4953e+10
"KM","1989",9.1933e+10
"KM","1990",9.6616e+10
"KM","1991",9.1401e+10
"KM","1992",9.9198e+10
"KM","1993",1.0218e+11
"KM","1994",9.6788e+10
"KM","1995",1.00282e+11
"KM","1996",9.8938e+10
"KM","1997",1.03109e+11
"KM","1998",1.04297e+11
"KM","1999",1.06305e+11
"KM","2000",1.07811e+11
"KM","2001",1.114e+11
"KM","2002",1.16023e+11
"KM","2003",1.18894e+11
"KM","2004",1.18609e+11
"KM","2005",1.23626e+11
"KM","2006",1.25161e+11
"KM","2007",1.25776e+11
"KM","2008",1.27002e+11
"KM","2009",1.29301e+11
"KM","2010",1.31954e+11
"KM","2011",1.34893e+11
"KM","2012",1.38886e+11
"KM","2013",1.43773e+11
"KM","2014",1.46577e+11
"KM","2015",1.48093e+11
"KM","2016",1.51288e+11
"KM","2017",1.5507e+11
"KM","2018",1.59729e+11
"KM","2019",1.64578e+11
"KM","2020",1.69575e+11
"KM","2021",1.74723e+11
"KM","2022",1.80028e+11
"KM","2023",1.85494e+11
"CG","1981",4.43461e+11
"CG","1982",4.54149e+11
"CG","1983",4.65015e+11
"CG","1984",4.76061e+11
"CG","1985",4.8729e+11
"CG","1986",4.98706e+11
"CG","1987",5.10312e+11
"CG","1988",6.22111e+11
"CG","1989",7.5443e+11
"CG","1990",7.62e+11
"CG","1991",7.80253e+11
"CG","1992",8.00632e+11
"CG","1993",7.92789e+11
"CG","1994",7.4924e+11
"CG","1995",7.791e+11
"CG","1996",8.12527e+11
"CG","1997",8.0745e+11
"CG","1998",8.37629e+11
"CG","1999",8.16e+11
"CG","2000",8.7782e+11
"CG","2001",9.112e+11
"CG","2002",9.5295e+11
"CG","2003",9.607e+11
"CG","2004",9.941e+11
"CG","2005",1.0712e+12
"CG","2006",1.138e+12
"CG","2007",1.119994e+12
"CG","2008",1.182403e+12
"CG","2009",1.275169e+12
"CG","2010",1.386284e+12
"CG","2011",1.433327e+12
"CG","2012",1.488208e+12
"CG","2013",1.536899e+12
"CG","2014",1.642065e+12
"CG","2015",1.685074e+12
"CG","2016",1.6374e+12
"CG","2017",1.561941e+12
"CG","2018",1.573459e+12
"CG","2019",1.646315e+12
"CG","2020",1.626191e+12
"CG","2021",1.597188e+12
"CG","2022",1.611076e+12
"CG","2023",1.615018e+12
"CD","1981",8.45152e+12
"CD","1982",8.413109e+12
"CD","1983",8.531731e+12
"CD","1984",8.945047e+12
"CD","1985",8.986569e+12
"CD","1986",9.41076e+12
"CD","1987",9.662132e+12
"CD","1988",9.70702e+12
"CD","1989",9.584701e+12
"CD","1990",8.955147e+12
"CD","1991",8.198841e+12
"CD","1992",7.341104e+12
"CD","1993",6.352382e+12
"CD","1994",5.962095e+12
"CD","1995",6.126792e+12
"CD","1996",6.008254e+12
"CD","1997",5.537209e+12
"CD","1998",5.322636e+12
"CD","1999",5.120246e+12
"CD","2000",4.703668e+12
"CD","2001",4.604883e+12
"CD","2002",4.740624e+12
"CD","2003",5.005048e+12
"CD","2004",5.342306e+12
"CD","2005",5.670065e+12
"CD","2006",5.97177e+12
"CD","2007",6.345369e+12
"CD","2008",6.74067e+12
"CD","2009",6.933087e+12
"CD","2010",7.42589e+12
"CD","2011",7.936345e+12
"CD","2012",8.498839e+12
"CD","2013",9.219707e+12
"CD","2014",1.0092834e+13
"CD","2015",1.079089e+13
"CD","2016",1.10499e+13
"CD","2017",1.1427589e+13
"CD","2018",1.1856831e+13
"CD","2019",1.2328106e+13
"CD","2020",1.2853392e+13
"CD","2021",1.341566e+13
"CD","2022",1.4029701e+13
"CD","2023",1.4686838e+13
"BJ","1981",1.197967e+12
"BJ","1982",1.218117e+12
"BJ","1983",1.193755e+12
"BJ","1984",1.19853e+12
"BJ","1985",1.250393e+12
"BJ","1986",1.28475e+12
"BJ","1987",1.258099e+12
"BJ","1988",1.301221e+12
"BJ","1989",1.264149e+12
"BJ","1990",1.37762e+12
"BJ","1991",1.435836e+12
"BJ","1992",1.478304e+12
"BJ","1993",1.56458e+12
"BJ","1994",1.596191e+12
"BJ","1995",1.692684e+12
"BJ","1996",1.76588e+12
"BJ","1997",1.867148e+12
"BJ","1998",1.941106e+12
"BJ","1999",2.044789e+12
"BJ","2000",2.1442e+12
"BJ","2001",2.2586e+12
"BJ","2002",2.3634e+12
"BJ","2003",2.4449e+12
"BJ","2004",2.5531e+12
"BJ","2005",2.597e+12
"BJ","2006",2.6993e+12
"BJ","2007",2.8608e+12
"BJ","2008",3.001e+12
"BJ","2009",3.0708e+12
"BJ","2010",3.1356e+12
"BJ","2011",3.2284e+12
"BJ","2012",3.3838e+12
"BJ","2013",3.6273e+12
"BJ","2014",3.8577e+12
"BJ","2015",3.9386e+12
"BJ","2016",4.094926e+12
"BJ","2017",4.323928e+12
"BJ","2018",4.585047e+12
"BJ","2019",4.875569e+12
"BJ","2020",5.201675e+12
"BJ","2021",5.569675e+12
"BJ","2022",5.911779e+12
"BJ","2023",6.273071e+12
"GQ","1981",4.5787e+10
"GQ","1982",4.6795e+10
"GQ","1983",4.9137e+10
"GQ","1984",4.9634e+10
"GQ","1985",5.604e+10
"GQ","1986",5.4734e+10
"GQ","1987",5.7162e+10
"GQ","1988",5.868e+10
"GQ","1989",5.7958e+10
"GQ","1990",5.9429e+10
"GQ","1991",5.8689e+10
"GQ","1992",7.8057e+10
"GQ","1993",8.6222e+10
"GQ","1994",1.00714e+11
"GQ","1995",1.27414e+11
"GQ","1996",1.94533e+11
"GQ","1997",4.82388e+11
"GQ","1998",6.02092e+11
"GQ","1999",7.61013e+11
"GQ","2000",1.614474e+12
"GQ","2001",2.584276e+12
"GQ","2002",3.091121e+12
"GQ","2003",3.537834e+12
"GQ","2004",4.614086e+12
"GQ","2005",4.991498e+12
"GQ","2006",5.274146e+12
"GQ","2007",6.080147e+12
"GQ","2008",7.162359e+12
"GQ","2009",7.258575e+12
"GQ","2010",6.610808e+12
"GQ","2011",7.042092e+12
"GQ","2012",7.62749e+12
"GQ","2013",7.312232e+12
"GQ","2014",7.261446e+12
"GQ","2015",6.598567e+12
"GQ","2016",5.959495e+12
"GQ","2017",5.698259e+12
"GQ","2018",5.215167e+12
"GQ","2019",5.068246e+12
"GQ","2020",5.066922e+12
"GQ","2021",5.151118e+12
"GQ","2022",5.166915e+12
"GQ","2023",5.220488e+12
"ER","1981",
"ER","1982",
"ER","1983",
"ER","1984",
"ER","1985",
"ER","1986",
"ER","1987",
"ER","1988",
"ER","1989",
"ER","1990",
"ER","1991",
"ER","1992",9.179e+09
"ER","1993",1.0362e+10
"ER","1994",1.1696e+10
"ER","1995",1.4143e+10
"ER","1996",1.4472e+10
"ER","1997",1.5794e+10
"ER","1998",1.7042e+10
"ER","1999",1.7377e+10
"ER","2000",1.7409e+10
"ER","2001",1.5258e+10
"ER","2002",1.6594e+10
"ER","2003",1.7093e+10
"ER","2004",1.6639e+10
"ER","2005",1.688e+10
"ER","2006",1.6717e+10
"ER","2007",1.6955e+10
"ER","2008",1.5297e+10
"ER","2009",1.589e+10
"ER","2010",1.6238e+10
"ER","2011",1.7655e+10
"ER","2012",1.8887e+10
"ER","2013",1.9766e+10
"ER","2014",2.0333e+10
"ER","2015",2.0858e+10
"ER","2016",2.1244e+10
"ER","2017",2.2309e+10
"ER","2018",2.3244e+10
"ER","2019",2.4122e+10
"ER","2020",2.5094e+10
"ER","2021",2.6143e+10
"ER","2022",2.7236e+10
"ER","2023",2.8406e+10
"ET","1981",2.15896e+11
"ET","1982",2.17971e+11
"ET","1983",2.35071e+11
"ET","1984",2.29653e+11
"ET","1985",2.03443e+11
"ET","1986",2.23162e+11
"ET","1987",2.54115e+11
"ET","1988",2.55574e+11
"ET","1989",2.54406e+11
"ET","1990",2.61024e+11
"ET","1991",2.42184e+11
"ET","1992",2.20612e+11
"ET","1993",2.50092e+11
"ET","1994",2.58812e+11
"ET","1995",2.74653e+11
"ET","1996",3.11821e+11
"ET","1997",3.20679e+11
"ET","1998",3.07257e+11
"ET","1999",3.26595e+11
"ET","2000",3.58724e+11
"ET","2001",3.8527e+11
"ET","2002",3.91434e+11
"ET","2003",3.83214e+11
"ET","2004",4.2805e+11
"ET","2005",4.81985e+11
"ET","2006",5.37413e+11
"ET","2007",6.00828e+11
"ET","2008",6.6812e+11
"ET","2009",7.34932e+11
"ET","2010",8.12835e+11
"ET","2011",9.05498e+11
"ET","2012",9.84277e+11
"ET","2013",1.08172e+12
"ET","2014",1.193137e+12
"ET","2015",1.317224e+12
"ET","2016",1.422602e+12
"ET","2017",1.577107e+12
"ET","2018",1.711891e+12
"ET","2019",1.854638e+12
"ET","2020",2.00401e+12
"ET","2021",2.163897e+12
"ET","2022",2.337788e+12
"ET","2023",2.525751e+12
"GA","1981",2.491472e+12
"GA","1982",2.593622e+12
"GA","1983",2.645495e+12
"GA","1984",2.775124e+12
"GA","1985",2.936081e+12
"GA","1986",2.874424e+12
"GA","1987",2.431762e+12
"GA","1988",2.516874e+12
"GA","1989",2.905242e+12
"GA","1990",3.054762e+12
"GA","1991",3.241822e+12
"GA","1992",3.141754e+12
"GA","1993",3.265745e+12
"GA","1994",3.386994e+12
"GA","1995",3.555458e+12
"GA","1996",3.684345e+12
"GA","1997",3.895767e+12
"GA","1998",4.031255e+12
"GA","1999",3.670733e+12
"GA","2000",3.601606e+12
"GA","2001",3.679028e+12
"GA","2002",3.685897e+12
"GA","2003",3.748591e+12
"GA","2004",3.790567e+12
"GA","2005",3.760757e+12
"GA","2006",3.688998e+12
"GA","2007",3.922615e+12
"GA","2008",3.990574e+12
"GA","2009",3.899623e+12
"GA","2010",4.144146e+12
"GA","2011",4.438038e+12
"GA","2012",4.671083e+12
"GA","2013",4.928787e+12
"GA","2014",5.147392e+12
"GA","2015",5.347035e+12
"GA","2016",5.458353e+12
"GA","2017",5.504386e+12
"GA","2018",5.653873e+12
"GA","2019",5.8622e+12
"GA","2020",6.116663e+12
"GA","2021",6.40308e+12
"GA","2022",6.709658e+12
"GA","2023",7.023455e+12
"GM","1981",7.129e+09
"GM","1982",8.609e+09
"GM","1983",9.772e+09
"GM","1984",9.028e+09
"GM","1985",9.357e+09
"GM","1986",9.578e+09
"GM","1987",9.847e+09
"GM","1988",1.0014e+10
"GM","1989",1.0448e+10
"GM","1990",1.1043e+10
"GM","1991",1.1282e+10
"GM","1992",1.1481e+10
"GM","1993",1.1921e+10
"GM","1994",1.1516e+10
"GM","1995",1.1898e+10
"GM","1996",1.2244e+10
"GM","1997",1.2417e+10
"GM","1998",1.3225e+10
"GM","1999",1.4071e+10
"GM","2000",1.4848e+10
"GM","2001",1.5702e+10
"GM","2002",1.5193e+10
"GM","2003",1.6237e+10
"GM","2004",1.7381e+10
"GM","2005",1.7217e+10
"GM","2006",1.7411e+10
"GM","2007",1.8043e+10
"GM","2008",1.9078e+10
"GM","2009",2.0308e+10
"GM","2010",2.1634e+10
"GM","2011",2.0704e+10
"GM","2012",2.1864e+10
"GM","2013",2.2911e+10
"GM","2014",2.3117e+10
"GM","2015",2.4111e+10
"GM","2016",2.4645e+10
"GM","2017",2.5513e+10
"GM","2018",2.6897e+10
"GM","2019",2.829e+10
"GM","2020",2.9684e+10
"GM","2021",3.111e+10
"GM","2022",3.2616e+10
"GM","2023",3.4195e+10
"GH","1981",7.025e+09
"GH","1982",6.539e+09
"GH","1983",6.222e+09
"GH","1984",6.78e+09
"GH","1985",7.125e+09
"GH","1986",7.495e+09
